municipio,periodo,ocorrencias,ocorrencias_ameaça,ocorrencias_calúnia,ocorrencias_difamação,ocorrencias_estupro,ocorrencias_injúria,ocorrencias_lesão_corporal_grave_ou_gravíssima___dolosa,ocorrencias_lesão_corporal_leve___dolosa,ocorrencias_vias_de_fato,feminicidios,populacao_total,populacao_feminina,alfabetizacao_total,taxa_violencia_100k,taxa_feminicidio_100k,taxa_violencia_mes_anterior,taxa_violencia_3_meses_atras,taxa_violencia_6_meses_atras,houve_violencia_mes_anterior,houve_violencia_3_meses_atras,houve_violencia_6_meses_atras,media_3_meses,media_6_meses,variacao_mensal,variacao_3_meses,variacao_6_meses,feminicidios_mes_anterior,media_feminicidios_3_meses,ano,mes,mes_seno,mes_cosseno,escalada
GALVAO,2023-10-01,7.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3210,1620,88.36,432.09876543209873,0.0,432.09876543209873,246.91358024691357,246.91358024691357,1,1,1,349.7942386831276,298.3539094650206,0.0,0.75,0.75,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
GAROPABA,2023-10-01,25.0,6.0,0.0,0.0,1.0,3.0,0.0,10.0,5.0,0.0,29959,15354,95.99,162.82401979940082,0.0,156.31105900742477,130.25921583952064,71.64256871173636,1,1,1,156.31105900742475,123.74625504754461,0.04166666666666674,0.2500000000000002,1.272727272727273,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
GARUVA,2023-10-01,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18545,9095,95.49,43.980208905992306,0.0,219.90104452996152,98.95547003848269,153.93073117097308,1,1,1,131.94062671797693,139.2706615356423,-0.8,-0.5555555555555556,-0.7142857142857143,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
GASPAR,2023-10-01,51.0,18.0,3.0,8.0,0.0,6.0,0.0,10.0,6.0,0.0,72570,36696,97.99,138.97972531066057,0.0,179.85611510791367,117.1789840854589,158.05537388271202,1,1,1,165.32228762444586,153.05937068526995,-0.22727272727272718,0.18604651162790709,-0.12068965517241381,0.0,0.3333333333333333,2023,10,-0.8660254037844386,0.5000000000000001,1
GOVERNADOR CELSO RAMOS,2023-10-01,12.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16915,8398,95.2,142.89116456299118,0.0,190.5215527506549,107.16837342224339,119.07597046915933,1,1,1,138.92196554735253,127.01436850043662,-0.25,0.33333333333333326,0.19999999999999996,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
GRAO PARA,2023-10-01,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6277,3113,96.94,224.86347574686795,0.0,256.986829424992,224.86347574686795,481.85030517185993,1,1,1,182.0323375093693,235.57126030624264,-0.1250000000000001,0.0,-0.5333333333333334,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
GRAVATAL,2023-10-01,19.0,5.0,0.0,0.0,1.0,4.0,0.0,5.0,4.0,0.0,12435,6255,97.13,303.7569944044764,0.0,239.8081534772182,207.83373301358912,159.8721023181455,1,1,1,223.82094324540367,197.17559285904608,0.26666666666666683,0.46153846153846145,0.8999999999999999,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
GUABIRUBA,2023-10-01,13.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,24543,12228,97.82,106.31337912986587,0.0,130.84723585214263,89.95747464834805,57.2456656853124,1,1,1,111.76534729037182,104.95038708973941,-0.18750000000000022,0.18181818181818166,0.8571428571428568,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
GUARACIABA,2023-10-01,7.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,10796,5359,95.72,130.6213845866766,0.0,74.64079119238664,74.64079119238664,18.66019779809666,1,1,1,105.74112085588108,93.30098899048329,0.7499999999999998,0.7499999999999998,5.999999999999999,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
GUARAMIRIM,2023-10-01,40.0,18.0,0.0,0.0,3.0,4.0,0.0,12.0,3.0,0.0,46711,23306,97.8,171.62962327297691,0.0,171.62962327297691,133.0129580365571,193.08332618209903,1,1,1,155.89690780628737,161.61789524871992,0.0,0.29032258064516125,-0.11111111111111116,0.0,0.3333333333333333,2023,10,-0.8660254037844386,0.5000000000000001,0
GUARUJA DO SUL,2023-10-01,6.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4829,2469,94.72,243.0133657351154,0.0,162.00891049007697,121.5066828675577,202.5111381125962,1,1,1,135.00742540839744,128.2570541379776,0.49999999999999956,1.0,0.19999999999999973,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
GUATAMBU,2023-10-01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8425,4084,94.65,48.97159647404506,0.0,342.80117531831536,171.40058765915768,416.25857002938295,1,1,1,244.85798237022527,244.85798237022527,-0.8571428571428571,-0.7142857142857142,-0.8823529411764706,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
HERVAL D OESTE,2023-10-01,18.0,10.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,21724,11010,96.82,163.48773841961852,0.0,263.39691189827425,181.65304268846504,281.56221616712077,1,1,1,254.31425976385097,255.82803511958824,-0.3793103448275861,-0.10000000000000009,-0.4193548387096774,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
IBIAM,2023-10-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,968,96.61,103.30578512396694,0.0,0.0,206.61157024793388,103.30578512396694,0,1,1,103.30578512396691,103.30578512396694,,-0.5,0.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
IBICARE,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269,1615,95.0,0.0,0.0,185.75851393188853,0.0,123.8390092879257,1,0,1,82.55933952528379,92.87925696594426,-1.0,,-1.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
IBIRAMA,2023-10-01,16.0,7.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,19862,9931,97.64,161.11167052663376,0.0,120.83375289497532,70.48635585540227,130.90323230288993,1,1,1,137.616218574833,119.15550632698955,0.33333333333333326,1.285714285714286,0.23076923076923084,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
ICARA,2023-10-01,35.0,20.0,1.0,0.0,0.0,3.0,0.0,9.0,2.0,0.0,59035,29783,97.39,117.51670416009132,0.0,161.1657657052681,141.0200449921096,198.09958701272538,1,1,1,136.54321816696327,155.56973217383518,-0.27083333333333326,-0.16666666666666674,-0.4067796610169492,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
ILHOTA,2023-10-01,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17046,8398,96.16,71.44558228149559,0.0,119.07597046915933,107.16837342224339,83.35317932841153,1,1,1,146.86036357862983,160.7525601333651,-0.4,-0.33333333333333337,-0.1428571428571429,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
IMARUI,2023-10-01,9.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11881,5932,93.15,151.71948752528658,0.0,202.29265003371546,118.00404585300068,118.00404585300068,1,1,1,151.71948752528658,126.43290627107216,-0.2500000000000001,0.2857142857142856,0.2857142857142856,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
IMBITUBA,2023-10-01,34.0,17.0,1.0,1.0,0.0,3.0,0.0,11.0,1.0,0.0,52579,26793,96.77,126.89881685514874,0.0,167.95431642593215,238.86836113910348,194.0805434255216,1,1,1,217.71855832991204,201.5451797111186,-0.24444444444444446,-0.46875,-0.34615384615384615,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
IMBUIA,2023-10-01,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5982,2975,96.17,100.84033613445378,0.0,168.0672268907563,100.84033613445378,235.2941176470588,1,1,1,100.84033613445376,112.04481792717087,-0.4,0.0,-0.5714285714285714,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
INDAIAL,2023-10-01,57.0,21.0,2.0,1.0,0.0,9.0,0.0,16.0,8.0,0.0,71549,36036,98.03,158.17515817515817,0.0,219.22521922521923,152.62515262515262,155.4001554001554,1,1,1,178.52517852517852,160.02516002516003,-0.2784810126582279,0.036363636363636376,0.017857142857142794,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
IOMERE,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877,1416,98.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,23.54048964218458,,,,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
IPIRA,2023-10-01,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4578,2324,97.06,172.1170395869191,0.0,86.05851979345955,129.08777969018934,43.029259896729776,1,1,1,86.05851979345955,107.57314974182447,1.0,0.33333333333333326,3.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
IPORA DO OESTE,2023-10-01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9335,4630,97.22,43.196544276457885,0.0,86.39308855291577,215.98272138228944,43.196544276457885,1,1,1,115.19078473722101,118.79049676025919,-0.5,-0.8,0.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
IPUACU,2023-10-01,6.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7730,3786,92.17,158.4786053882726,0.0,79.2393026941363,343.3703116745906,316.9572107765452,1,1,1,167.28297235428772,184.89170628631803,1.0,-0.5384615384615384,-0.5,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
IPUMIRIM,2023-10-01,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7816,3817,95.65,104.7943411055803,0.0,130.99292638197537,78.59575582918522,157.19151165837044,1,1,1,113.52720286437865,135.35935726137453,-0.19999999999999996,0.3333333333333335,-0.33333333333333326,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
IRACEMINHA,2023-10-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986,1947,95.68,102.7221366204417,0.0,564.9717514124294,102.7221366204417,308.1664098613251,1,1,1,239.68498544769727,214.00445129258688,-0.8181818181818182,0.0,-0.6666666666666667,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
IRANI,2023-10-01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10195,4995,94.88,60.06006006006006,0.0,200.2002002002002,260.2602602602603,180.18018018018017,1,1,1,226.89356022689356,200.20020020020021,-0.7,-0.7692307692307693,-0.6666666666666666,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
IRATI,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069,1024,92.23,0.0,0.0,390.625,195.3125,195.3125,1,1,1,260.4166666666667,309.2447916666667,-1.0,-1.0,-1.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
IRINEOPOLIS,2023-10-01,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10285,5041,94.46,99.18666931164452,0.0,138.8613370363023,59.51200158698671,138.8613370363023,1,1,1,119.02400317397337,122.33022548436156,-0.2857142857142856,0.6666666666666667,-0.2857142857142856,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
ITA,2023-10-01,11.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,7067,3526,95.47,311.9682359614294,0.0,425.4112308564946,226.88598979013048,255.24673851389676,1,1,1,264.70032142181884,217.43240688220837,-0.2666666666666666,0.375,0.22222222222222232,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
ITAIOPOLIS,2023-10-01,11.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,22051,10698,96.68,102.82295756216115,0.0,140.21312394840157,102.82295756216115,177.603290334642,1,1,1,105.93880476101451,138.6552003489749,-0.2666666666666667,0.0,-0.42105263157894746,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
ITAJAI,2023-10-01,204.0,85.0,8.0,10.0,0.0,22.0,1.0,70.0,8.0,1.0,264054,134332,98.12,151.86254950421343,0.744424262275556,150.37370097966235,131.7630944227734,177.17297442158235,1,1,1,143.67388261918234,153.10325660800603,0.009900990099009688,0.15254237288135597,-0.1428571428571429,0.0,0.3333333333333333,2023,10,-0.8660254037844386,0.5000000000000001,1
ITAPEMA,2023-10-01,81.0,33.0,3.0,5.0,1.0,14.0,0.0,21.0,4.0,0.0,75940,38660,98.14,209.51888256595967,0.0,181.0657009829281,147.43921365752718,250.90532850491465,1,1,1,168.13243662700464,186.2390067252975,0.15714285714285725,0.42105263157894735,-0.1649484536082474,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
ITAPIRANGA,2023-10-01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16638,8208,97.81,36.54970760233918,0.0,134.01559454191033,109.64912280701753,60.916179337231966,1,1,1,97.46588693957115,95.43534762833008,-0.7272727272727273,-0.6666666666666666,-0.3999999999999999,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
ITAPOA,2023-10-01,33.0,15.0,1.0,1.0,0.0,5.0,1.0,9.0,1.0,0.0,30750,15429,97.61,213.88294769589731,0.0,142.5886317972649,155.55123468792533,200.92034480523688,1,1,1,155.55123468792533,184.71709119191132,0.4999999999999998,0.375,0.06451612903225801,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
ITUPORANGA,2023-10-01,17.0,10.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,26525,13287,96.96,127.94460751110108,0.0,240.83690825619027,210.73229472416648,135.47076089410703,1,1,1,208.22357692983118,168.08409222046612,-0.46875,-0.3928571428571428,-0.05555555555555558,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
JABORA,2023-10-01,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4310,2146,95.34,186.3932898415657,0.0,186.3932898415657,186.3932898415657,605.7781919850886,1,1,1,155.32774153463802,201.9260639950295,0.0,0.0,-0.6923076923076923,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
JACINTO MACHADO,2023-10-01,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10624,5284,95.01,94.62528387585162,0.0,56.77517032551098,132.47539742619227,132.47539742619227,1,1,1,119.85869290941207,129.3212212969972,0.6666666666666665,-0.2857142857142857,-0.2857142857142857,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
JAGUARUNA,2023-10-01,11.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20375,10336,96.92,106.42414860681114,0.0,106.42414860681114,125.77399380804954,193.4984520123839,1,1,1,128.99896800825593,154.79876160990713,0.0,-0.15384615384615385,-0.44999999999999996,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
JARAGUA DO SUL,2023-10-01,99.0,51.0,2.0,2.0,0.0,13.0,0.0,25.0,6.0,0.0,182660,92306,98.56,107.25196628604857,0.0,108.33531948085714,128.91903018222,122.41891101336857,1,1,1,122.78002874497145,119.5299691605457,-0.010000000000000009,-0.16806722689075637,-0.12389380530973448,0.0,0.3333333333333333,2023,10,-0.8660254037844386,0.5000000000000001,1
JARDINOPOLIS,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776,877,94.94,0.0,0.0,114.02508551881414,912.2006841505131,342.0752565564424,1,1,1,342.0752565564424,361.0794374762447,-1.0,-1.0,-1.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
JOACABA,2023-10-01,30.0,9.0,1.0,2.0,0.0,9.0,0.0,8.0,1.0,0.0,30146,15483,97.5,193.7608990505716,0.0,155.00871924045725,226.05438222566684,148.55002260543824,1,1,1,193.76089905057157,180.8435057805335,0.2500000000000002,-0.1428571428571428,0.3043478260869563,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
JOINVILLE,2023-10-01,300.0,138.0,9.0,7.0,4.0,36.0,1.0,85.0,20.0,0.0,616317,313326,98.43,95.74692173646618,0.0,99.25764220013659,107.23655234484211,105.32161391011277,1,1,1,105.10884297292064,104.52372289564225,-0.03536977491961402,-0.1071428571428571,-0.09090909090909072,0.0,0.3333333333333333,2023,10,-0.8660254037844386,0.5000000000000001,1
JOSE BOITEUX,2023-10-01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5985,2927,96.2,102.49402118209773,0.0,239.15271609156133,68.3293474547318,204.98804236419545,1,1,1,125.270470333675,102.49402118209771,-0.5714285714285714,0.5000000000000002,-0.5,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
JUPIA,2023-10-01,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2555,1238,92.86,403.8772213247173,0.0,484.6526655896607,726.9789983844911,646.2035541195477,1,1,1,484.6526655896607,444.264943457189,-0.16666666666666663,-0.4444444444444444,-0.375,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
LACERDOPOLIS,2023-10-01,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2248,1135,96.69,528.6343612334801,0.0,616.7400881057268,0.0,0.0,1,0,0,205.58002936857562,102.79001468428781,-0.1428571428571429,,,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
LAGES,2023-10-01,204.0,117.0,2.0,6.0,2.0,27.0,1.0,44.0,5.0,0.0,164981,85155,96.41,239.5631495508191,0.0,210.2049204391991,191.4156538077623,241.9118078797487,1,1,1,224.6883134675983,222.73109819349028,0.13966480446927387,0.25153374233128845,-0.009708737864077666,1.0,0.3333333333333333,2023,10,-0.8660254037844386,0.5000000000000001,1
LAGUNA,2023-10-01,37.0,19.0,0.0,0.0,0.0,10.0,0.0,7.0,1.0,0.0,42785,21948,97.1,168.5802806633862,0.0,232.36741388737016,159.4678330599599,209.58629487880447,1,1,1,208.06755361156672,211.10503614604218,-0.27450980392156865,0.05714285714285716,-0.19565217391304357,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
LAJEADO GRANDE,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,835,94.19,0.0,0.0,0.0,0.0,119.76047904191617,0,0,1,0.0,19.960079840319363,,,-1.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
LAURENTINO,2023-10-01,9.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,7932,3942,97.31,228.31050228310502,0.0,50.735667174023334,101.47133434804667,152.20700152207002,1,1,1,118.38322340605446,88.78741755454085,3.5,1.25,0.5,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
LAURO MULLER,2023-10-01,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,14381,7239,97.01,82.88437629506838,0.0,400.60781875949715,151.95468987429203,234.83906616936042,1,1,1,221.02500345351564,209.5132845236451,-0.7931034482758621,-0.4545454545454546,-0.6470588235294118,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
LEBON REGIS,2023-10-01,10.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,11472,5636,91.95,177.43080198722498,0.0,337.1185237757275,88.71540099361249,461.32008516678496,1,1,1,272.0605630470783,292.76082327892124,-0.4736842105263158,1.0,-0.6153846153846154,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
LEOBERTO LEAL,2023-10-01,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3330,1618,91.75,123.60939431396785,0.0,123.60939431396785,185.4140914709518,247.2187886279357,1,1,1,103.00782859497322,133.9101771734652,0.0,-0.33333333333333337,-0.5,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
LINDOIA DO SUL,2023-10-01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4549,2250,95.53,88.8888888888889,0.0,177.7777777777778,44.44444444444445,44.44444444444445,1,1,1,118.51851851851853,118.51851851851853,-0.5,1.0,1.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
LONTRAS,2023-10-01,18.0,7.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,12873,6457,96.42,278.7672293634815,0.0,154.87068297971194,201.33188787362553,371.68963915130865,1,1,1,232.3060244695679,276.18605131381963,0.7999999999999998,0.38461538461538436,-0.25,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
LUIZ ALVES,2023-10-01,8.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,11684,5764,96.92,138.79250520471894,0.0,208.18875780707842,138.79250520471894,225.5378209576683,1,1,1,167.70761045570205,159.03307888040712,-0.33333333333333337,0.0,-0.3846153846153847,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
LUZERNA,2023-10-01,10.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,5794,2959,98.19,337.95201081446436,0.0,67.59040216289286,67.59040216289286,202.77120648867862,1,1,1,123.91573729863696,129.5482708122113,4.000000000000001,4.000000000000001,0.6666666666666667,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
MACIEIRA,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778,868,94.44,0.0,0.0,0.0,0.0,0.0,0,0,0,115.20737327188941,192.01228878648234,,,,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MAFRA,2023-10-01,36.0,21.0,0.0,1.0,0.0,4.0,1.0,7.0,2.0,0.0,55286,27842,97.56,129.30105595862366,0.0,125.70935995977301,104.15918396666908,165.21801594713023,1,1,1,111.3425759643704,114.93427196322104,0.02857142857142847,0.2413793103448274,-0.21739130434782605,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MAJOR GERCINO,2023-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3214,1597,94.47,62.61740763932373,0.0,250.46963055729492,187.8522229179712,62.61740763932373,1,1,1,208.72469213107908,177.41598831141724,-0.75,-0.6666666666666667,0.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MAJOR VIEIRA,2023-10-01,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7425,3626,95.06,137.89299503585218,0.0,165.4715940430226,27.57859900717044,137.89299503585218,1,1,1,119.50726236440522,147.08586137157565,-0.16666666666666663,3.999999999999999,0.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
MARACAJA,2023-10-01,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7815,3899,96.69,153.8856116953065,0.0,25.647601949217744,230.82841754295973,256.47601949217744,1,1,1,111.13960844661023,166.70941266991534,5.000000000000001,-0.33333333333333326,-0.3999999999999999,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
MARAVILHA,2023-10-01,24.0,11.0,0.0,1.0,0.0,3.0,0.0,6.0,3.0,0.0,28251,14215,97.14,168.83573689764333,0.0,175.87055926837849,161.8009145269082,182.9053816391136,1,1,1,168.83573689764333,173.52561847813342,-0.04000000000000015,0.04347826086956519,-0.07692307692307698,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MAREMA,2023-10-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184,1069,93.08,93.54536950420955,0.0,187.0907390084191,187.0907390084191,0.0,1,1,0,124.7271593389461,124.72715933894604,-0.5,-0.5,,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
MASSARANDUBA,2023-10-01,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,17162,8437,97.29,59.262771127177906,0.0,118.52554225435581,106.67298802892024,177.78831338153373,1,1,1,118.52554225435584,132.35352218403065,-0.5,-0.44444444444444453,-0.6666666666666667,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MATOS COSTA,2023-10-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761,1324,92.23,75.52870090634441,0.0,151.05740181268882,604.2296072507553,302.11480362537765,1,1,1,327.2910372608258,251.76233635448136,-0.5,-0.875,-0.75,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
MELEIRO,2023-10-01,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7006,3524,95.98,198.63791146424518,0.0,141.88422247446084,28.37684449489217,113.50737797956867,1,1,1,66.21263715474839,94.58948164964056,0.3999999999999999,6.0,0.75,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MIRIM DOCE,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1239,94.41,0.0,0.0,80.71025020177562,0.0,0.0,1,0,0,134.51708366962603,121.06537530266344,-1.0,,,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MODELO,2023-10-01,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4080,2030,95.56,98.52216748768473,0.0,147.78325123152712,295.56650246305423,344.82758620689657,1,1,1,147.7832512315271,164.20361247947457,-0.3333333333333335,-0.6666666666666667,-0.7142857142857143,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MONDAI,2023-10-01,9.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,10066,5009,96.61,179.67658215212617,0.0,219.60471151926532,319.4250349371132,179.67658215212617,1,1,1,312.77034670925667,256.2054967724762,-0.18181818181818177,-0.4375,0.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,0
MONTE CARLO,2023-10-01,9.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9117,4532,91.9,198.58781994704324,0.0,22.06531332744925,198.58781994704324,198.58781994704324,1,1,1,147.10208884966173,205.94292438952633,8.0,0.0,0.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MONTE CASTELO,2023-10-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736,3785,95.35,26.42007926023778,0.0,184.94055482166448,237.78071334214002,132.1003963011889,1,1,1,228.97402025539415,211.36063408190225,-0.8571428571428572,-0.8888888888888888,-0.8,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MORRO DA FUMACA,2023-10-01,10.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,18537,9369,96.43,106.73497705197994,0.0,117.40847475717794,117.40847475717794,117.40847475717794,1,1,1,156.5446330095706,140.5343864517736,-0.09090909090909094,-0.09090909090909094,-0.09090909090909094,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
MORRO GRANDE,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010,1485,94.22,0.0,0.0,67.34006734006735,67.34006734006735,67.34006734006735,1,1,1,44.89337822671155,67.34006734006735,-1.0,-1.0,-1.0,0.0,0.0,2023,10,-0.8660254037844386,0.5000000000000001,1
